S0_R1	S0_R2	S1_R1	S1_R2	S2_R1	S2_R2	Chromosome	Source	Feature	Start	End	Score	Strand	Frame	gene_type	gene_name	level	mgi_id	havana_gene	transcript_id	transcript_type	transcript_name	transcript_support_level	tag	havana_transcript	exon_number	exon_id	protein_id	ccdsid	ont	total	gene_id
48.2508903488432	44.2301340257601	109.632373388181	107.338655095062	160.47322646839	129.800979076133	12	HAVANA	gene	112653820.0	112674884.0	.	-	.	protein_coding	Akt1	2	MGI:87986	OTTMUSG00000020941.7					ncRNA_host							599.7262584023692	ENSMUSG00000001729
98.8468421266443	171.343652834696	77.4135071953164	72.044874708827	97.2222546502037	82.4105646118086	3	HAVANA	gene	89093587.0	89101959.0	.	-	.	protein_coding	Fdps	2	MGI:104888	OTTMUSG00000052591.3					overlapping_locus							599.2816961274959	ENSMUSG00000059743
74.2879839557425	69.0443948102327	87.9600356602258	103.241900789261	142.597350160725	121.170323905854	10	HAVANA	gene	80165984.0	80172786.0	.	+	.	protein_coding	Cirbp	2	MGI:893588	OTTMUSG00000000003.2												598.3019892820411	ENSMUSG00000045193
197.387251995477	182.534358964202	66.9120256253672	59.6524921191708	57.3477553252624	31.3537432155813	10	HAVANA	gene	110919788.0	110939622.0	.	+	.	protein_coding	Csrp2	2	MGI:1202907	OTTMUSG00000064054.1												595.1876272450608	ENSMUSG00000020186
111.474041610864	65.8120372359283	89.9673999054065	81.3232760354724	96.389372972036	149.257987874987	17	HAVANA	gene	35049965.0	35058749.0	.	+	.	protein_coding	Clic1	2	MGI:2148924	OTTMUSG00000037145.1												594.2241156346943	ENSMUSG00000007041
93.0468355701222	131.896765193856	86.2001800657364	85.1276952978968	91.4436562830033	105.974787689397	17	HAVANA	gene	35116195.0	35122053.0	.	-	.	protein_coding	Csnk2b	2	MGI:88548	OTTMUSG00000037175.4												593.6899201000117	ENSMUSG00000024387
153.566329290676	184.723804796509	75.311879432488	66.6023470568697	50.5316121885429	62.3978091682809	2	HAVANA	gene	154871409.0	154892935.0	.	-	.	protein_coding	Eif2s2	1	MGI:1914454	OTTMUSG00000015977.3												593.1337819333665	ENSMUSG00000074656
91.0011780825938	99.8223552284584	102.073732876445	102.882321298197	102.803979289161	91.7264499431305	10	HAVANA	gene	78400383.0	78413043.0	.	-	.	protein_coding	Rrp1	2	MGI:1203500	OTTMUSG00000064253.1					ncRNA_host							590.3100167179857	ENSMUSG00000061032
187.153271578616	152.329254516282	68.6964022546887	51.7769859693213	40.0492022264452	90.0474734678027	12	HAVANA	gene	80167546.0	80260371.0	.	-	.	protein_coding	Actn1	2	MGI:2137706	OTTMUSG00000065501.1					overlapping_locus							590.0525900131559	ENSMUSG00000015143
108.847822341468	156.914494272143	77.6071090339646	67.3541054544991	73.0833322770259	97.9880408458549	17	HAVANA	gene	70993655.0	71002878.0	.	-	.	protein_coding	Myl12a	2	MGI:1914518	OTTMUSG00000033039.5					overlapping_locus							581.7949042249555	ENSMUSG00000024048
97.125557106419	110.374062604569	107.176336208997	100.915061024501	87.3222194910565	78.8744642788448	3	HAVANA	gene	90476125.0	90488379.0	.	+	.	protein_coding	Ilf2	2	MGI:1915031	OTTMUSG00000052750.1												581.7877007143873	ENSMUSG00000001016
88.5409510344119	106.842391737233	101.509839893305	95.6788415612751	97.5098103472662	91.1668775089259	3	HAVANA	gene	32736989.0	32751566.0	.	+	.	protein_coding	Ndufb5	1	MGI:1913296	OTTMUSG00000028013.4												581.2487120824171	ENSMUSG00000027673
119.53448401574	52.8570573794136	91.9729151779588	74.9515126317799	96.805301325681	144.759457985893	10	HAVANA	gene	128900988.0	128912822.0	.	+	.	protein_coding	Cd63	2	MGI:99529	OTTMUSG00000065158.1												580.8807285164663	ENSMUSG00000025351
161.444396318278	195.840087718501	88.7386265459097	79.1318781778135	25.3149576735449	27.7193070677745	17	HAVANA	gene	56303320.0	56323486.0	.	+	.	protein_coding	Uhrf1	2	MGI:1338889	OTTMUSG00000021035.4												578.1892535018216	ENSMUSG00000001228
147.153348253381	174.255134631665	72.8375314261398	70.918870551428	57.2890161139987	53.6367734528533	6	HAVANA	gene	71831330.0	71877388.0	.	+	.	protein_coding	Immt	1	MGI:1923864	OTTMUSG00000035844.3												576.0906744294658	ENSMUSG00000052337
87.4725652523047	148.567149087853	77.965125759917	88.0404046676213	85.0178389611892	85.6111140671366	2	HAVANA	gene	174461071.0	174464105.0	.	-	.	protein_coding	Atp5e	2	MGI:1855697	OTTMUSG00000016513.1												572.6741977960218	ENSMUSG00000016252
181.30538737644	52.3089194305639	110.938186049722	77.1451468751024	58.066260481595	92.70563866204	12	HAVANA	gene	31265233.0	31329644.0	.	+	.	protein_coding	Lamb1	1	MGI:96743	OTTMUSG00000035464.5												572.4695388754633	ENSMUSG00000002900
52.4192546338584	63.6682677232767	76.3833183901478	83.5645964657538	190.402762796695	98.2924977589258	12	HAVANA	gene	100199434.0	100209814.0	.	+	.	protein_coding	Calm1	2	MGI:88251	OTTMUSG00000016979.4												564.7306977686576	ENSMUSG00000001175
73.7041230284008	58.736471846913	90.2891865030843	100.397563684303	121.585182737974	118.492604857018	6	HAVANA	gene	86404218.0	86433405.0	.	+	.	protein_coding	Tia1	2	MGI:107914	OTTMUSG00000022840.3					overlapping_locus							563.2051326576931	ENSMUSG00000071337
110.58415229851	73.3915848135291	79.3283650336272	76.5508099287156	134.775210848962	87.4505652372308	2	HAVANA	gene	166073088.0	166155663.0	.	-	.	protein_coding	Sulf2	1	MGI:1919293	OTTMUSG00000001130.4												562.0806881605747	ENSMUSG00000006800
97.5655733192784	148.48124765915	86.9751384794686	87.4804232063751	72.6580104795623	68.1365239957412	6	HAVANA	gene	137735077.0	137751932.0	.	+	.	protein_coding	Strap	2	MGI:1329037	OTTMUSG00000023526.2												561.2969171395756	ENSMUSG00000030224
73.4133077604224	91.5433057821776	120.455100964928	121.557236201646	76.7500099927361	75.6688603227654	10	HAVANA	gene	80409513.0	80433647.0	.	-	.	protein_coding	Tcf3	2	MGI:98510	OTTMUSG00000019126.2												559.3878210246755	ENSMUSG00000020167
147.949654633695	102.461891577973	85.5455068583712	90.3852959920959	44.9661031780885	87.2532566000743	10	HAVANA	gene	127517122.0	127522444.0	.	-	.	protein_coding	Shmt2	2	MGI:1277989	OTTMUSG00000064772.2												558.5617088402979	ENSMUSG00000025403
275.91638977018	248.540267401575	9.13835216243451	9.93324754833402	5.09445281950453	4.9733944974283	17	HAVANA	gene	45585199.0	45599606.0	.	-	.	protein_coding	Slc29a1	2	MGI:1927073	OTTMUSG00000036637.5												553.5961041994565	ENSMUSG00000023942
32.4372810114354	28.7859489622599	94.2179692447666	126.871437728507	128.872838468205	141.846107358285	2	HAVANA	gene	93187547.0	93201759.0	.	+	.	protein_coding	Trp53i11	2	MGI:2670995	OTTMUSG00000014529.3												553.0315827734589	ENSMUSG00000068735
138.432335791468	257.116567561221	51.5961021705384	58.6378481237771	24.0762868126731	19.5873073947205	6	HAVANA	gene	34302433.0	34317478.0	.	-	.	protein_coding	Akr1b3	2	MGI:1353494	OTTMUSG00000014776.6												549.4464478543981	ENSMUSG00000001642
177.317623037727	117.004154077477	77.7182288034798	67.5432770521794	52.2951149976435	56.917863785699	6	HAVANA	gene	88084481.0	88105304.0	.	+	.	protein_coding	Rpn1	2	MGI:98084	OTTMUSG00000057340.1												548.7962617542057	ENSMUSG00000030062
61.2167396509732	75.5904414582268	95.7461840035413	92.6812172464174	116.871255142627	103.465408870289	10	HAVANA	gene	72654844.0	72674964.0	.	+	.	protein_coding	Zwint	2	MGI:1289227	OTTMUSG00000028989.2												545.5712463720747	ENSMUSG00000019923
139.233217827323	118.749563892085	82.1758881970548	80.0307688772962	63.6865003094298	61.1888297427704	6	HAVANA	gene	49243923.0	49264033.0	.	-	.	protein_coding	Tra2a	2	MGI:1933972	OTTMUSG00000057408.1												545.0647688459592	ENSMUSG00000029817
199.86966502782	44.9725664649263	125.062813094526	92.6587726605792	34.1772849303418	47.3882793199185	17	HAVANA	gene	67697258.0	67822647.0	.	+	.	protein_coding	Lama1	2	MGI:99892	OTTMUSG00000072556.1												544.1293814981118	ENSMUSG00000032796
119.17643026821	89.2931673784419	117.085691165716	153.497220583337	43.2079498412812	20.0960800847489	12	HAVANA	gene	10898985.0	10900240.0	.	-	.	processed_pseudogene	Pgk1-rs7	2	MGI:97562	OTTMUSG00000065708.1												542.356539321735	ENSMUSG00000066632
90.6623625061361	80.813023594061	73.3630356108542	74.604018804613	113.400084515148	105.831152016157	2	HAVANA	gene	32151081.0	32234537.0	.	+	.	protein_coding	Prrc2b	2	MGI:1923304	OTTMUSG00000012946.3					ncRNA_host							538.6736770469694	ENSMUSG00000039262
100.622628179578	128.698124330732	70.7032412238055	88.6317975512082	84.6190622871712	64.3153353453877	2	HAVANA	gene	84669214.0	84670770.0	.	-	.	protein_coding	Selenoh	2	MGI:1919907	OTTMUSG00000013495.5					overlapping_locus							537.5901889178825	ENSMUSG00000076437
108.695675476814	90.117672420886	95.6707463078872	79.4222427929962	85.2811340508185	75.537350932325	2	HAVANA	gene	121413774.0	121438687.0	.	+	.	protein_coding	Pdia3	2	MGI:95834	OTTMUSG00000015325.3												534.7248219817269	ENSMUSG00000027248
13.9869417351677	17.7337209482664	102.032285498537	108.211246362132	172.226778552867	118.103080521032	10	HAVANA	gene	37133374.0	37138920.0	.	-	.	protein_coding	Marcks	2	MGI:96907	OTTMUSG00000042361.1												532.2940536180021	ENSMUSG00000069662
107.911452972286	89.6133895510668	89.5495970979577	92.4995390270201	66.5077410416474	84.3811253904702	6	HAVANA	gene	38551333.0	38609470.0	.	+	.	protein_coding	Luc7l2	2	MGI:2183260	OTTMUSG00000034253.4												530.4628450804482	ENSMUSG00000029823
107.200893292545	136.12074622211	89.7071940950055	71.37992571397	65.4770137119014	57.5882807983663	6	HAVANA	gene	73248381.0	73276911.0	.	+	.	protein_coding	Suclg1	2	MGI:1927234	OTTMUSG00000023469.3												527.4740538338982	ENSMUSG00000052738
84.9353211249656	82.3049402081849	106.019962430995	103.661383545309	78.8992152040485	70.8207586597538	3	HAVANA	gene	65379654.0	65392623.0	.	-	.	protein_coding	Ssr3	2	MGI:1914687	OTTMUSG00000028773.1												526.6415811732568	ENSMUSG00000027828
79.3537715217415	95.7901064031436	92.2242504906896	87.9562713988493	92.9947935183967	76.5067481294388	12	HAVANA	gene	111961374.0	111966977.0	.	-	.	protein_coding	Atp5mpl	2	MGI:1917507	OTTMUSG00000066402.1												524.8259414622595	ENSMUSG00000021290
57.0127105420692	60.9256489653012	152.155248845839	164.860597181083	44.2040033077731	45.0667240138088	2	HAVANA	gene	91932823.0	91975864.0	.	-	.	protein_coding	Dgkz	2	MGI:1278339	OTTMUSG00000014363.4					ncRNA_host							524.2249328558743	ENSMUSG00000040479
118.800616322962	80.403016485696	97.2547659087837	86.3311489154023	69.2981661587907	70.9850022829843	10	HAVANA	gene	128322458.0	128327553.0	.	+	.	protein_coding	Cnpy2	2	MGI:1928477	OTTMUSG00000064936.1												523.072716074619	ENSMUSG00000025381
66.3354277640652	64.6800187663523	69.8383364857661	75.3519022011282	125.719045648549	120.659169839545	6	HAVANA	gene	83165919.0	83200117.0	.	+	.	protein_coding	Dctn1	2	MGI:107745	OTTMUSG00000024506.6												522.5839007054059	ENSMUSG00000031865
143.076871499754	123.556600501821	67.5820355330842	68.5302437149585	57.9246918966047	59.3824318375338	2	HAVANA	gene	29889220.0	29931746.0	.	+	.	protein_coding	Odf2	1	MGI:1098824	OTTMUSG00000019165.7												520.0528749837562	ENSMUSG00000026790
139.62404865682	167.904513678059	73.6086948097951	70.100829226901	33.0040598921962	34.7670812156142	2	HAVANA	gene	144250122.0	144270906.0	.	-	.	protein_coding	Snx5	2	MGI:1916428	OTTMUSG00000003373.3					overlapping_locus							519.0092274793855	ENSMUSG00000027423
75.643189609882	106.343428732375	88.3472271501521	83.3959139508233	79.9292243227258	85.1028591500809	2	HAVANA	gene	151494181.0	151511414.0	.	+	.	protein_coding	Nsfl1c	2	MGI:3042273	OTTMUSG00000015798.4												518.7618429160391	ENSMUSG00000027455
224.382308477291	222.590984612322	27.8529737124484	26.401625630446	7.5427169523811	9.08470829108719	2	HAVANA	gene	163054686.0	163084688.0	.	+	.	protein_coding	Mybl2	2	MGI:101785	OTTMUSG00000001166.7					ncRNA_host							517.8553176759757	ENSMUSG00000017861
105.65992658069	87.8893782650648	61.2771529380981	60.3177266212013	98.6559454544449	103.520786642835	17	HAVANA	gene	24163865.0	24169702.0	.	-	.	protein_coding	Atp6v0c	2	MGI:88116	OTTMUSG00000023843.2												517.3209165023342	ENSMUSG00000024121
76.2847198472935	68.4203336366559	86.3997464057527	80.5860522499997	104.768634498774	97.2829113434861	2	HAVANA	gene	160731299.0	160775760.0	.	+	.	protein_coding	Plcg1	2	MGI:97615	OTTMUSG00000001177.5												513.742397981962	ENSMUSG00000016933
82.2583254588933	76.100027921926	98.5079680921423	108.971402355934	95.0493643088342	52.7096044187199	17	HAVANA	gene	83501917.0	83517330.0	.	-	.	protein_coding	Cox7a2l	2	MGI:106015	OTTMUSG00000072766.1												513.5966925564497	ENSMUSG00000024248
133.985081216417	131.184756591942	80.3237549242735	78.9500795336031	39.4843766409392	44.7174495673314	17	HAVANA	gene	46243919.0	46248054.0	.	-	.	protein_coding	Polr1c	2	MGI:103288	OTTMUSG00000028872.5												508.64549847450627	ENSMUSG00000067148
95.0708534829995	150.274384550426	74.1566641743383	78.839654609764	58.6666165099081	51.04877019915	12	HAVANA	gene	80634021.0	80644341.0	.	-	.	protein_coding	Erh	2	MGI:108089	OTTMUSG00000035813.2												508.05694352658594	ENSMUSG00000021131
118.697922774633	143.392187682236	66.1087874453286	66.5107810596233	56.2386153766732	55.3462775436802	3	HAVANA	gene	88553757.0	88569725.0	.	+	.	protein_coding	Ubqln4	2	MGI:2150152	OTTMUSG00000052160.1												506.2945718821743	ENSMUSG00000008604
57.2663454135623	68.6379102485171	63.2566736331082	74.0952347246658	130.377501238094	112.655585265959	17	HAVANA	gene	6306339.0	6317500.0	.	-	.	protein_coding	Dynlt1a	2	MGI:3807506	OTTMUSG00000071921.1												506.2892505239064	ENSMUSG00000092074
118.544018341608	124.322611072281	80.7985700070079	77.1449666980924	65.1294515437619	39.8393036837847	17	HAVANA	gene	30584935.0	30626871.0	.	-	.	protein_coding	Glo1	2	MGI:95742	OTTMUSG00000073281.3					overlapping_locus							505.77892134653587	ENSMUSG00000024026
111.390246929294	115.069436594922	71.6702525461635	63.0347539429299	78.1346353446695	65.667704191563	6	HAVANA	gene	87999105.0	88045270.0	.	-	.	protein_coding	Rab7	2	MGI:105068	OTTMUSG00000024646.4												504.9670295495419	ENSMUSG00000079477
115.51291742722	154.763662797353	73.1126586288906	68.6995316612592	46.5185942438321	42.7884152146664	10	HAVANA	gene	128058953.0	128077272.0	.	+	.	protein_coding	Ptges3	2	MGI:1929282	OTTMUSG00000020944.2												501.39577997322124	ENSMUSG00000071072
96.4539607227085	104.599338943221	75.3604312405265	71.1223762547379	79.629467748011	72.6758028081557	17	HAVANA	gene	65578326.0	65613555.0	.	-	.	protein_coding	Vapa	2	MGI:1353561	OTTMUSG00000072486.2												499.8413777173606	ENSMUSG00000024091
82.7530947944775	109.394448502609	59.1337644407087	61.496760590162	97.7193824722424	86.9550979549713	6	HAVANA	gene	120794304.0	120822793.0	.	-	.	protein_coding	Atp6v1e1	2	MGI:894326	OTTMUSG00000056828.2					ncRNA_host							497.4525487551709	ENSMUSG00000019210
86.5181833758827	107.277952970559	81.5258340610734	81.701340141195	72.0911858033674	68.162443183103	10	HAVANA	gene	80622837.0	80640749.0	.	+	.	protein_coding	Csnk1g2	2	MGI:1920014	OTTMUSG00000065006.1												497.27693953518053	ENSMUSG00000003345
80.8119551722539	105.83565682285	72.4118361924059	66.7080744565828	80.9483999677951	90.147975317405	2	HAVANA	gene	25557846.0	25562082.0	.	+	.	protein_coding	Edf1	2	MGI:1891227	OTTMUSG00000012162.1												496.86389792929276	ENSMUSG00000015092
133.599285090162	137.878577960675	67.6779947577584	57.4967522513991	48.4426569855046	51.4704347809488	3	HAVANA	gene	34019942.0	34070322.0	.	+	.	protein_coding	Fxr1	2	MGI:104860	OTTMUSG00000052173.3												496.5657018264478	ENSMUSG00000027680
48.2724680059342	56.6057805107857	85.3033939764743	92.3741442068937	109.335045889916	104.344022755626	10	HAVANA	gene	36974543.0	37001889.0	.	+	.	protein_coding	Hdac2	2	MGI:1097691	OTTMUSG00000020840.2												496.23485534562985	ENSMUSG00000019777
75.3668654119887	111.899273402321	98.030880620981	74.3430614794029	67.6174008583351	64.412375880352	2	HAVANA	gene	69861561.0	69871846.0	.	+	.	protein_coding	Ssb	2	MGI:98423	OTTMUSG00000013038.12												491.6698576533807	ENSMUSG00000068882
106.114089128892	180.255220893532	74.1267483260922	67.3081530525796	32.8820798503294	30.1299711939307	6	HAVANA	gene	91515927.0	91522625.0	.	+	.	protein_coding	Lsm3	2	MGI:1914928	OTTMUSG00000024129.4					overlapping_locus							490.81626244535585	ENSMUSG00000034192
135.453388573297	206.598222231101	44.4508888191267	39.8847432080479	26.5179298606559	37.4514352342926	6	HAVANA	gene	125131908.0	125144753.0	.	+	.	protein_coding	Nop2	2	MGI:107891	OTTMUSG00000056703.2												490.3566079265211	ENSMUSG00000038279
104.853399789396	164.19357781499	78.7233555816409	74.1016240170433	38.1406950131635	29.6258702912574	17	HAVANA	gene	26098990.0	26099221.0	.	-	.	processed_pseudogene	Gm8186	2	MGI:3643110	OTTMUSG00000073217.1												489.6385225074911	ENSMUSG00000049124
139.604101952379	155.039078318276	72.5771247289381	67.3984366910947	27.7784579204314	27.186722365759	17	HAVANA	gene	87672329.0	87723713.0	.	+	.	protein_coding	Msh2	2	MGI:101816	OTTMUSG00000038134.2												489.5839219768782	ENSMUSG00000024151
94.7219639171094	99.6523346403513	71.874431885037	67.6810683961407	68.1513159774829	85.8428747765527	6	HAVANA	gene	87887813.0	87913595.0	.	+	.	protein_coding	Copg1	2	MGI:1858696	OTTMUSG00000022960.3												487.923989592674	ENSMUSG00000030058
99.9298580488646	128.002906449315	65.3935923291124	64.3589864392181	61.1707422088659	68.7579623737264	10	HAVANA	gene	82833950.0	82897712.0	.	+	.	protein_coding	Txnrd1	2	MGI:1354175	OTTMUSG00000064808.1					overlapping_locus							487.61404784910235	ENSMUSG00000020250
110.105258093429	125.46579308048	59.9632499510517	59.0612847219087	64.7767333649616	65.8495455304059	6	HAVANA	gene	29467717.0	29470512.0	.	+	.	protein_coding	Atp6v1f	2	MGI:1913394	OTTMUSG00000023640.2												485.2218647422369	ENSMUSG00000004285
48.3312467498018	49.1292098009884	32.2673297344001	36.294458460559	118.116544400776	194.709372461637	17	HAVANA	gene	29090975.0	29100727.0	.	+	.	protein_coding	Cdkn1a	2	MGI:104556	OTTMUSG00000031654.3												478.8481616081623	ENSMUSG00000023067
98.0493946917436	92.4201632939503	78.6470082649009	75.8385895688245	74.0989653399215	56.1895165921957	3	HAVANA	gene	144570303.0	144597680.0	.	+	.	protein_coding	Selenof	2	MGI:1927947	OTTMUSG00000021251.2												475.24363775153654	ENSMUSG00000037072
77.8296094848702	74.8629198793847	97.5863754124922	92.2723648020257	68.4816614311861	63.9250882765132	12	HAVANA	gene	113098277.0	113137206.0	.	+	.	protein_coding	Mta1	2	MGI:2150037	OTTMUSG00000017198.1												474.9580192864721	ENSMUSG00000021144
101.604335683417	120.33595623779	68.9704065454184	62.7833924449484	63.0391855427173	57.0373551370484	3	HAVANA	gene	135438148.0	135468198.0	.	+	.	protein_coding	Ube2d3	2	MGI:1913355	OTTMUSG00000054825.10												473.77063159133945	ENSMUSG00000078578
82.74148915056	158.016582634623	72.8540172352111	67.8695048786561	50.0219343709444	39.3809240172423	10	HAVANA	gene	61648551.0	61674168.0	.	+	.	protein_coding	Ppa1	1	MGI:97831	OTTMUSG00000035023.2												470.88445228723697	ENSMUSG00000020089
67.261861487709	76.8782552659383	78.3979913901785	84.7967863326758	86.7706849912925	75.8200761292378	10	HAVANA	gene	81044074.0	81060181.0	.	-	.	protein_coding	Sgta	2	MGI:1098703	OTTMUSG00000065050.1												469.92565559703195	ENSMUSG00000004937
78.4039040092693	98.1425337015206	73.7565547092991	71.5520861838307	69.5974531779299	76.7380324816658	17	HAVANA	gene	34112022.0	34122634.0	.	-	.	protein_coding	Brd2	2	MGI:99495	OTTMUSG00000017279.10												468.19056426351545	ENSMUSG00000024335
81.2502494944222	89.023525172382	76.6034092378394	62.4838575907926	72.2323141866083	85.3910398708806	6	HAVANA	gene	115618066.0	115676635.0	.	-	.	protein_coding	Raf1	2	MGI:97847	OTTMUSG00000020697.8					overlapping_locus							466.9843955529251	ENSMUSG00000000441
75.0197640135964	115.559800538937	81.3071850510626	75.60801957712	62.4943202143733	56.1529386406537	17	HAVANA	gene	24414564.0	24425901.0	.	+	.	protein_coding	Rnps1	2	MGI:97960	OTTMUSG00000072904.6												466.142028035743	ENSMUSG00000034681
0.0	0.0	16.24546293734	32.2441852322615	349.010937346672	67.7077531204824	10	HAVANA	gene	57784880.0	57788450.0	.	+	.	protein_coding	Fabp7	2	MGI:101916	OTTMUSG00000035387.1												465.20833863675585	ENSMUSG00000019874
66.5563183241282	19.2020761083354	116.074715765078	121.483975000485	69.0938051922899	70.9638629179464	17	HAVANA	gene	46016992.0	46032369.0	.	-	.	protein_coding	Vegfa	2	MGI:103178	OTTMUSG00000016285.5												463.3747533082629	ENSMUSG00000023951
118.513782027526	175.597205661945	48.0921795614649	48.7454861898914	35.4310903947881	36.9356817988913	17	HAVANA	gene	74299473.0	74323944.0	.	-	.	protein_coding	Dpy30	2	MGI:1913560	OTTMUSG00000072464.2												463.3154256345067	ENSMUSG00000024067
84.593664475389	108.845677439393	77.7538413411098	74.851013073558	60.319798317144	55.5174102487756	12	HAVANA	gene	13216972.0	13249213.0	.	-	.	protein_coding	Ddx1	2	MGI:2144727	OTTMUSG00000065891.2												461.8814048953694	ENSMUSG00000037149
65.9964761048391	65.4270514609493	84.7303077754694	77.3938422186694	85.5844329745553	81.5588460716227	10	HAVANA	gene	81105914.0	81133975.0	.	+	.	protein_coding	Map2k2	2	MGI:1346867	OTTMUSG00000016975.5												460.69095660610515	ENSMUSG00000035027
53.4649130487229	64.7122338176712	62.6557613717188	71.0356872506457	112.894228324451	95.5365335522606	17	HAVANA	gene	6646601.0	6655900.0	.	-	.	protein_coding	Dynlt1f	2	MGI:3780996	OTTMUSG00000071954.1												460.2993573654702	ENSMUSG00000095677
83.025421265522	80.4112808870863	74.5742098182913	87.0972996964849	56.1933096592145	78.8860209037296	17	HAVANA	gene	34028268.0	34031682.0	.	-	.	protein_coding	Slc39a7	2	MGI:95909	OTTMUSG00000035430.7					overlapping_locus							460.1875422303286	ENSMUSG00000024327
80.7726569778725	102.888311732297	84.2944659577909	78.3988255356033	60.9703858884791	52.4063284444082	17	HAVANA	gene	26123499.0	26126613.0	.	+	.	protein_coding	Mrpl28	2	MGI:1915861	OTTMUSG00000026501.7												459.73097453645096	ENSMUSG00000024181
81.717040818474	157.185132327107	82.7477343417126	69.4619040475722	32.7018675974748	35.7488922587377	6	HAVANA	gene	86371303.0	86379328.0	.	+	.	protein_coding	Snrpg	2	MGI:1915261	OTTMUSG00000056436.1												459.56257139107834	ENSMUSG00000057278
95.0866724482955	98.5488828575086	68.9359965431658	61.4247609068353	61.697783835484	72.6261636422236	12	HAVANA	gene	83631235.0	83683123.0	.	+	.	protein_coding	Rbm25	2	MGI:1914289	OTTMUSG00000043541.9												458.32026023351284	ENSMUSG00000010608
110.358223486252	118.924657557119	68.9432691583322	60.4379163975799	50.4595256643131	44.1126642983553	17	HAVANA	gene	46646228.0	46650139.0	.	+	.	protein_coding	Mrpl2	2	MGI:1351622	OTTMUSG00000024284.1												453.2362565619515	ENSMUSG00000002767
70.3083769088665	80.7632195062662	78.2885167956774	82.8074428148619	76.5266003840803	62.426954758742	3	HAVANA	gene	90498955.0	90509498.0	.	-	.	protein_coding	Chtop	1	MGI:1913761	OTTMUSG00000021869.5												451.1211111684943	ENSMUSG00000001017
87.1259635323934	104.112605660566	81.2045588499762	78.3092097698915	57.4303925177298	41.7664235595513	6	HAVANA	gene	32790975.0	33060260.0	.	-	.	protein_coding	Chchd3	1	MGI:1913325	OTTMUSG00000014758.3					overlapping_locus							449.94915389010816	ENSMUSG00000053768
106.702708771127	126.960699348568	61.1337197262301	58.1859839566548	43.5314148818282	51.5171300719057	6	HAVANA	gene	29540826.0	29609887.0	.	-	.	protein_coding	Tnpo3	2	MGI:1196412	OTTMUSG00000035859.2					overlapping_locus							448.0316567563138	ENSMUSG00000012535
81.6441521363314	103.030114671883	70.1885291266042	72.388633469163	60.1431604112878	60.3545900110912	3	HAVANA	gene	132660480.0	132684370.0	.	-	.	protein_coding	Aimp1	2	MGI:102774	OTTMUSG00000054910.5												447.74917982636055	ENSMUSG00000028029
62.677763256493	65.7242171451303	80.5950057466267	81.592651472633	86.9279189375364	69.6601360635017	10	HAVANA	gene	117344672.0	117380015.0	.	-	.	protein_coding	Cpsf6	1	MGI:1913948	OTTMUSG00000042016.2												447.17769262192104	ENSMUSG00000055531
51.5878915508627	48.1661606415775	85.3869205582207	84.3443891040606	88.4265431579464	88.613129977986	6	HAVANA	gene	124739182.0	124741374.0	.	-	.	protein_coding	Grcc10	2	MGI:1315201	OTTMUSG00000023121.1					overlapping_locus							446.5250349906539	ENSMUSG00000072772
156.505584142751	150.130139839014	19.7303416030055	9.99307729716343	44.788148371576	64.8038072689504	3	HAVANA	gene	93555079.0	93564643.0	.	+	.	protein_coding	S100a10	2	MGI:1339468	OTTMUSG00000022124.2												445.9510985224603	ENSMUSG00000041959
11.7041339061281	14.9886095125603	188.70213170708	192.581751909208	28.2703310083711	9.52672295035555	17	HAVANA	gene	25793220.0	25797136.0	.	-	.	protein_coding	Metrn	2	MGI:1917333	OTTMUSG00000073255.4					overlapping_locus							445.7736809937031	ENSMUSG00000002274
130.506225902029	116.584711488016	59.3162006346781	63.2991619552642	38.467909622525	37.4612288282571	6	HAVANA	gene	124958412.0	124965538.0	.	-	.	protein_coding	Cops7a	2	MGI:1349400	OTTMUSG00000023393.3												445.63543843076934	ENSMUSG00000030127
84.9574072467282	108.705294149882	69.4241982478279	69.2534831380957	54.9667509195897	57.8894010698668	12	HAVANA	gene	105784693.0	105838944.0	.	+	.	protein_coding	Papola	1	MGI:109301	OTTMUSG00000035482.4												445.1965347719903	ENSMUSG00000021111
96.3327949840504	120.422556147712	66.3151448096523	56.517721591186	51.9978443895143	53.4049893124975	17	HAVANA	gene	33938820.0	33940343.0	.	-	.	protein_coding	Pfdn6	2	MGI:95908	OTTMUSG00000037082.6												444.9910512346124	ENSMUSG00000024309
66.5981434121305	50.8438144727456	76.03387692097	77.2218221495504	82.9638989561739	90.4081684750553	17	HAVANA	gene	34604261.0	34613449.0	.	+	.	protein_coding	Agpat1	2	MGI:1932075	OTTMUSG00000037077.5												444.0697243866257	ENSMUSG00000034254
99.8513820067578	109.504415924304	81.9039361305703	74.5334051901452	46.465612815286	30.8489333341602	10	HAVANA	gene	77052177.0	77166548.0	.	-	.	protein_coding	Col18a1	2	MGI:88451	OTTMUSG00000021408.4												443.1076854012236	ENSMUSG00000001435
74.1654956175579	95.5744926700615	67.8236731100844	64.992851303885	68.6431482676157	70.2911500057704	17	HAVANA	gene	24722059.0	24724478.0	.	-	.	protein_coding	Ndufb10	1	MGI:1915592	OTTMUSG00000029227.3												441.49081097497486	ENSMUSG00000040048
