	TT_S0	starting_nt	Chromosome	Start	End	genes	transcripts	exons	CDSs	labels
3838	27.0	3383716	18	3383716	3383816	0	0	0	0	0
3839	35.0	3383816	18	3383816	3383916	0	0	0	0	0
3840	8.0	3383916	18	3383916	3384016	0	0	0	0	1
3841	23.0	3384016	18	3384016	3384116	0	0	0	0	0
3842	0.0	3384116	18	3384116	3384216	0	0	0	0	1
3843	12.0	3384216	18	3384216	3384316	0	0	0	0	1
3844	1.0	3384316	18	3384316	3384416	0	0	0	0	1
3845	26.0	3384416	18	3384416	3384516	0	0	0	0	0
3846	9.0	3384516	18	3384516	3384616	0	0	0	0	1
3847	13.0	3384616	18	3384616	3384716	0	0	0	0	1
3848	25.0	3384716	18	3384716	3384816	0	0	0	0	0
3849	15.0	3384816	18	3384816	3384916	0	0	0	0	1
3850	4.0	3384916	18	3384916	3385016	0	0	0	0	1
3851	2.0	3385016	18	3385016	3385116	0	0	0	0	1
3852	15.0	3385116	18	3385116	3385216	0	0	0	0	1
3853	11.0	3385216	18	3385216	3385316	0	0	0	0	1
3854	3.0	3385316	18	3385316	3385416	0	0	0	0	1
3855	8.0	3385416	18	3385416	3385516	0	0	0	0	1
3856	9.0	3385516	18	3385516	3385616	0	0	0	0	1
3857	2.0	3385616	18	3385616	3385716	0	0	0	0	1
3858	5.0	3385716	18	3385716	3385816	0	0	0	0	1
3859	23.0	3385816	18	3385816	3385916	0	0	0	0	0
3860	16.0	3385916	18	3385916	3386016	0	0	0	0	1
3861	10.0	3386016	18	3386016	3386116	0	0	0	0	1
3862	1.0	3386116	18	3386116	3386216	0	0	0	0	1
3863	17.0	3386216	18	3386216	3386316	0	0	0	0	1
3864	17.0	3386316	18	3386316	3386416	0	0	0	0	1
3865	4.0	3386416	18	3386416	3386516	0	0	0	0	1
3866	13.0	3386516	18	3386516	3386616	0	0	0	0	1
3867	4.0	3386616	18	3386616	3386716	0	0	0	0	1
3868	10.0	3386716	18	3386716	3386816	0	0	0	0	1
3869	7.0	3386816	18	3386816	3386916	0	0	0	0	1
3870	4.0	3386916	18	3386916	3387016	0	0	0	0	1
3871	12.0	3387016	18	3387016	3387116	0	0	0	0	1
3872	7.0	3387116	18	3387116	3387216	0	0	0	0	1
3873	15.0	3387216	18	3387216	3387316	0	0	0	0	1
3874	3.0	3387316	18	3387316	3387416	0	0	0	0	1
3875	10.0	3387416	18	3387416	3387516	0	0	0	0	1
3876	5.0	3387516	18	3387516	3387616	0	0	0	0	1
3877	4.0	3387616	18	3387616	3387716	0	0	0	0	1
3878	1.0	3387716	18	3387716	3387816	0	0	0	0	1
3879	4.0	3387816	18	3387816	3387916	0	0	0	0	1
3880	17.0	3387916	18	3387916	3388016	0	0	0	0	1
3881	3.0	3388016	18	3388016	3388116	0	0	0	0	1
3882	6.0	3388116	18	3388116	3388216	0	0	0	0	1
3883	43.0	3388216	18	3388216	3388316	0	0	0	0	0
3884	3.0	3388316	18	3388316	3388416	0	0	0	0	1
3885	6.0	3388416	18	3388416	3388516	0	0	0	0	1
3886	11.0	3388516	18	3388516	3388616	0	0	0	0	1
3887	79.0	3388616	18	3388616	3388716	0	0	0	0	0
3888	24.0	3388716	18	3388716	3388816	0	0	0	0	0
3889	31.0	3388816	18	3388816	3388916	0	0	0	0	0
3890	32.0	3388916	18	3388916	3389016	0	0	0	0	0
3891	36.0	3389016	18	3389016	3389116	0	0	0	0	0
3892	5.0	3389116	18	3389116	3389216	0	0	0	0	1
3893	22.0	3389216	18	3389216	3389316	0	0	0	0	0
3894	60.0	3389316	18	3389316	3389416	0	0	0	0	0
3895	4.0	3389416	18	3389416	3389516	0	0	0	0	1
3896	36.0	3389516	18	3389516	3389616	0	0	0	0	0
3897	11.0	3389616	18	3389616	3389716	0	0	0	0	1
3898	5.0	3389716	18	3389716	3389816	0	0	0	0	1
3899	11.0	3389816	18	3389816	3389916	0	0	0	0	1
3900	7.0	3389916	18	3389916	3390016	0	0	0	0	1
3901	2.0	3390016	18	3390016	3390116	0	0	0	0	1
3902	2.0	3390116	18	3390116	3390216	0	0	0	0	1
3903	11.0	3390216	18	3390216	3390316	0	0	0	0	1
3904	2.0	3390316	18	3390316	3390416	0	0	0	0	1
3905	11.0	3390416	18	3390416	3390516	0	0	0	0	1
3906	3.0	3390516	18	3390516	3390616	0	0	0	0	1
3907	3.0	3390616	18	3390616	3390716	0	0	0	0	1
3908	3.0	3390716	18	3390716	3390816	0	0	0	0	1
3909	1.0	3390816	18	3390816	3390916	0	0	0	0	1
3910	12.0	3390916	18	3390916	3391016	0	0	0	0	1
3911	3.0	3391016	18	3391016	3391116	0	0	0	0	1
3912	0.0	3391116	18	3391116	3391216	0	0	0	0	1
3913	8.0	3391216	18	3391216	3391316	0	0	0	0	1
3914	3.0	3391316	18	3391316	3391416	0	0	0	0	1
3915	2.0	3391416	18	3391416	3391516	0	0	0	0	1
3916	7.0	3391516	18	3391516	3391616	0	0	0	0	1
3917	0.0	3391616	18	3391616	3391716	0	0	0	0	1
3918	12.0	3391716	18	3391716	3391816	0	0	0	0	1
3919	9.0	3391816	18	3391816	3391916	0	0	0	0	1
3920	14.0	3391916	18	3391916	3392016	0	0	0	0	1
3921	16.0	3392016	18	3392016	3392116	0	0	0	0	1
3922	24.0	3392116	18	3392116	3392216	0	0	0	0	0
3923	9.0	3392216	18	3392216	3392316	0	0	0	0	1
3924	9.0	3392316	18	3392316	3392416	0	0	0	0	1
3925	5.0	3392416	18	3392416	3392516	0	0	0	0	1
3926	0.0	3392516	18	3392516	3392616	0	0	0	0	1
3927	25.0	3392616	18	3392616	3392716	0	0	0	0	0
3928	27.0	3392716	18	3392716	3392816	0	0	0	0	0
3929	13.0	3392816	18	3392816	3392916	0	0	0	0	1
3930	21.0	3392916	18	3392916	3393016	0	0	0	0	0
3931	8.0	3393016	18	3393016	3393116	0	0	0	0	1
3932	16.0	3393116	18	3393116	3393216	0	0	0	0	1
3933	8.0	3393216	18	3393216	3393316	0	0	0	0	1
3934	16.0	3393316	18	3393316	3393416	0	0	0	0	1
3935	9.0	3393416	18	3393416	3393516	0	0	0	0	1
3936	0.0	3393516	18	3393516	3393616	0	0	0	0	1
3937	3.0	3393616	18	3393616	3393716	0	0	0	0	1
3938	15.0	3393716	18	3393716	3393816	0	0	0	0	1
3939	1.0	3393816	18	3393816	3393916	0	0	0	0	1
3940	16.0	3393916	18	3393916	3394016	0	0	0	0	1
3941	0.0	3394016	18	3394016	3394116	0	0	0	0	1
3942	7.0	3394116	18	3394116	3394216	0	0	0	0	1
3943	3.0	3394216	18	3394216	3394316	0	0	0	0	1
3944	11.0	3394316	18	3394316	3394416	0	0	0	0	1
3945	4.0	3394416	18	3394416	3394516	0	0	0	0	1
3946	3.0	3394516	18	3394516	3394616	0	0	0	0	1
3947	3.0	3394616	18	3394616	3394716	0	0	0	0	1
3948	5.0	3394716	18	3394716	3394816	0	0	0	0	1
3949	1.0	3394816	18	3394816	3394916	0	0	0	0	1
3950	3.0	3394916	18	3394916	3395016	0	0	0	0	1
3951	4.0	3395016	18	3395016	3395116	0	0	0	0	1
3952	9.0	3395116	18	3395116	3395216	0	0	0	0	1
3953	15.0	3395216	18	3395216	3395316	0	0	0	0	1
3954	9.0	3395316	18	3395316	3395416	0	0	0	0	1
3955	3.0	3395416	18	3395416	3395516	0	0	0	0	1
3956	1.0	3395516	18	3395516	3395616	0	0	0	0	1
3957	6.0	3395616	18	3395616	3395716	0	0	0	0	1
3958	6.0	3395716	18	3395716	3395816	0	0	0	0	1
3959	5.0	3395816	18	3395816	3395916	0	0	0	0	1
3960	11.0	3395916	18	3395916	3396016	0	0	0	0	1
3961	2.0	3396016	18	3396016	3396116	0	0	0	0	1
3962	24.0	3396116	18	3396116	3396216	0	0	0	0	0
3963	5.0	3396216	18	3396216	3396316	0	0	0	0	1
3964	5.0	3396316	18	3396316	3396416	0	0	0	0	1
3965	3.0	3396416	18	3396416	3396516	0	0	0	0	1
3966	5.0	3396516	18	3396516	3396616	0	0	0	0	1
3967	15.0	3396616	18	3396616	3396716	0	0	0	0	1
3968	0.0	3396716	18	3396716	3396816	0	0	0	0	1
3969	12.0	3396816	18	3396816	3396916	0	0	0	0	1
3970	5.0	3396916	18	3396916	3397016	0	0	0	0	1
3971	8.0	3397016	18	3397016	3397116	0	0	0	0	1
3972	4.0	3397116	18	3397116	3397216	0	0	0	0	1
3973	11.0	3397216	18	3397216	3397316	0	0	0	0	1
3974	14.0	3397316	18	3397316	3397416	0	0	0	0	1
3975	16.0	3397416	18	3397416	3397516	0	0	0	0	1
3976	32.0	3397516	18	3397516	3397616	0	0	0	0	0
3977	16.0	3397616	18	3397616	3397716	0	0	0	0	1
3978	5.0	3397716	18	3397716	3397816	0	0	0	0	1
3979	14.0	3397816	18	3397816	3397916	0	0	0	0	1
3980	14.0	3397916	18	3397916	3398016	0	0	0	0	1
3981	6.0	3398016	18	3398016	3398116	0	0	0	0	1
3982	10.0	3398116	18	3398116	3398216	0	0	0	0	1
3983	9.0	3398216	18	3398216	3398316	0	0	0	0	1
3984	5.0	3398316	18	3398316	3398416	0	0	0	0	1
3985	6.0	3398416	18	3398416	3398516	0	0	0	0	1
3986	7.0	3398516	18	3398516	3398616	0	0	0	0	1
3987	6.0	3398616	18	3398616	3398716	0	0	0	0	1
3988	6.0	3398716	18	3398716	3398816	0	0	0	0	1
3989	12.0	3398816	18	3398816	3398916	0	0	0	0	1
3990	8.0	3398916	18	3398916	3399016	0	0	0	0	1
3991	12.0	3399016	18	3399016	3399116	0	0	0	0	1
3992	10.0	3399116	18	3399116	3399216	0	0	0	0	1
3993	21.0	3399216	18	3399216	3399316	0	0	0	0	0
3994	3.0	3399316	18	3399316	3399416	0	0	0	0	1
3995	11.0	3399416	18	3399416	3399516	0	0	0	0	1
3996	11.0	3399516	18	3399516	3399616	0	0	0	0	1
3997	20.0	3399616	18	3399616	3399716	0	0	0	0	0
3998	8.0	3399716	18	3399716	3399816	0	0	0	0	1
3999	1.0	3399816	18	3399816	3399916	0	0	0	0	1
4000	3.0	3399916	18	3399916	3400016	0	0	0	0	1
4001	4.0	3400016	18	3400016	3400116	0	0	0	0	1
4002	12.0	3400116	18	3400116	3400216	0	0	0	0	1
4003	42.0	3400216	18	3400216	3400316	0	0	0	0	0
4004	17.0	3400316	18	3400316	3400416	0	0	0	0	1
4005	11.0	3400416	18	3400416	3400516	0	0	0	0	1
4006	14.0	3400516	18	3400516	3400616	0	0	0	0	1
4007	5.0	3400616	18	3400616	3400716	0	0	0	0	1
4008	14.0	3400716	18	3400716	3400816	0	0	0	0	1
4009	22.0	3400816	18	3400816	3400916	0	0	0	0	0
4010	17.0	3400916	18	3400916	3401016	0	0	0	0	1
4011	14.0	3401016	18	3401016	3401116	0	0	0	0	1
4012	7.0	3401116	18	3401116	3401216	0	0	0	0	1
4013	16.0	3401216	18	3401216	3401316	0	0	0	0	1
4014	9.0	3401316	18	3401316	3401416	0	0	0	0	1
4015	13.0	3401416	18	3401416	3401516	0	0	0	0	1
4016	18.0	3401516	18	3401516	3401616	0	0	0	0	1
4017	14.0	3401616	18	3401616	3401716	0	0	0	0	1
4018	4.0	3401716	18	3401716	3401816	0	0	0	0	1
4019	10.0	3401816	18	3401816	3401916	0	0	0	0	1
4020	16.0	3401916	18	3401916	3402016	0	0	0	0	1
4021	16.0	3402016	18	3402016	3402116	0	0	0	0	1
4022	15.0	3402116	18	3402116	3402216	0	0	0	0	1
4023	26.0	3402216	18	3402216	3402316	0	0	0	0	0
4024	7.0	3402316	18	3402316	3402416	0	0	0	0	1
4025	8.0	3402416	18	3402416	3402516	0	0	0	0	1
4026	32.0	3402516	18	3402516	3402616	0	0	0	0	0
4027	27.0	3402616	18	3402616	3402716	0	0	0	0	0
4028	19.0	3402716	18	3402716	3402816	0	0	0	0	0
4029	19.0	3402816	18	3402816	3402916	0	0	0	0	0
4030	17.0	3402916	18	3402916	3403016	0	0	0	0	1
4031	23.0	3403016	18	3403016	3403116	0	0	0	0	0
4032	12.0	3403116	18	3403116	3403216	0	0	0	0	1
4033	25.0	3403216	18	3403216	3403316	0	0	0	0	0
4034	6.0	3403316	18	3403316	3403416	0	0	0	0	1
4035	10.0	3403416	18	3403416	3403516	0	0	0	0	1
4036	5.0	3403516	18	3403516	3403616	0	0	0	0	1
4037	14.0	3403616	18	3403616	3403716	0	0	0	0	1
4038	13.0	3403716	18	3403716	3403816	0	0	0	0	1
4039	18.0	3403816	18	3403816	3403916	0	0	0	0	1
4040	11.0	3403916	18	3403916	3404016	0	0	0	0	1
4041	14.0	3404016	18	3404016	3404116	0	0	0	0	1
4042	15.0	3404116	18	3404116	3404216	0	0	0	0	1
4043	10.0	3404216	18	3404216	3404316	0	0	0	0	1
4044	5.0	3404316	18	3404316	3404416	0	0	0	0	1
4045	22.0	3404416	18	3404416	3404516	0	0	0	0	0
4046	18.0	3404516	18	3404516	3404616	0	0	0	0	1
4047	3.0	3404616	18	3404616	3404716	0	0	0	0	1
4048	16.0	3404716	18	3404716	3404816	0	0	0	0	1
4049	14.0	3404816	18	3404816	3404916	0	0	0	0	1
4050	3.0	3404916	18	3404916	3405016	0	0	0	0	1
4051	0.0	3405016	18	3405016	3405116	0	0	0	0	1
4052	11.0	3405116	18	3405116	3405216	0	0	0	0	1
4053	0.0	3405216	18	3405216	3405316	0	0	0	0	1
4054	6.0	3405316	18	3405316	3405416	0	0	0	0	1
4055	10.0	3405416	18	3405416	3405516	0	0	0	0	1
4056	0.0	3405516	18	3405516	3405616	0	0	0	0	1
4057	2.0	3405616	18	3405616	3405716	0	0	0	0	1
4058	4.0	3405716	18	3405716	3405816	0	0	0	0	1
4059	5.0	3405816	18	3405816	3405916	0	0	0	0	1
4060	8.0	3405916	18	3405916	3406016	0	0	0	0	1
4061	26.0	3406016	18	3406016	3406116	0	0	0	0	0
4062	2.0	3406116	18	3406116	3406216	0	0	0	0	1
4063	6.0	3406216	18	3406216	3406316	0	0	0	0	1
4064	9.0	3406316	18	3406316	3406416	0	0	0	0	1
4065	0.0	3406416	18	3406416	3406516	0	0	0	0	1
4066	4.0	3406516	18	3406516	3406616	0	0	0	0	1
4067	2.0	3406616	18	3406616	3406716	0	0	0	0	1
4068	5.0	3406716	18	3406716	3406816	0	0	0	0	1
4069	10.0	3406816	18	3406816	3406916	0	0	0	0	1
4070	22.0	3406916	18	3406916	3407016	0	0	0	0	0
4071	18.0	3407016	18	3407016	3407116	0	0	0	0	1
4072	31.0	3407116	18	3407116	3407216	0	0	0	0	0
4073	9.0	3407216	18	3407216	3407316	0	0	0	0	1
4074	3.0	3407316	18	3407316	3407416	0	0	0	0	1
4075	6.0	3407416	18	3407416	3407516	0	0	0	0	1
4076	6.0	3407516	18	3407516	3407616	0	0	0	0	1
4077	5.0	3407616	18	3407616	3407716	0	0	0	0	1
4078	4.0	3407716	18	3407716	3407816	0	0	0	0	1
4079	1.0	3407816	18	3407816	3407916	0	0	0	0	1
4080	7.0	3407916	18	3407916	3408016	0	0	0	0	1
4081	5.0	3408016	18	3408016	3408116	0	0	0	0	1
4082	13.0	3408116	18	3408116	3408216	0	0	0	0	1
4083	15.0	3408216	18	3408216	3408316	0	0	0	0	1
4084	25.0	3408316	18	3408316	3408416	0	0	0	0	0
4085	19.0	3408416	18	3408416	3408516	0	0	0	0	0
4086	8.0	3408516	18	3408516	3408616	0	0	0	0	1
4087	14.0	3408616	18	3408616	3408716	0	0	0	0	1
4088	8.0	3408716	18	3408716	3408816	0	0	0	0	1
4089	8.0	3408816	18	3408816	3408916	0	0	0	0	1
4090	2.0	3408916	18	3408916	3409016	0	0	0	0	1
4091	11.0	3409016	18	3409016	3409116	0	0	0	0	1
4092	7.0	3409116	18	3409116	3409216	0	0	0	0	1
4093	8.0	3409216	18	3409216	3409316	0	0	0	0	1
4094	12.0	3409316	18	3409316	3409416	0	0	0	0	1
4095	13.0	3409416	18	3409416	3409516	0	0	0	0	1
4096	21.0	3409516	18	3409516	3409616	0	0	0	0	0
4097	18.0	3409616	18	3409616	3409716	0	0	0	0	1
4098	10.0	3409716	18	3409716	3409816	0	0	0	0	1
4099	4.0	3409816	18	3409816	3409916	0	0	0	0	1
4100	7.0	3409916	18	3409916	3410016	0	0	0	0	1
4101	6.0	3410016	18	3410016	3410116	0	0	0	0	1
4102	21.0	3410116	18	3410116	3410216	0	0	0	0	0
4103	12.0	3410216	18	3410216	3410316	0	0	0	0	1
4104	11.0	3410316	18	3410316	3410416	0	0	0	0	1
4105	7.0	3410416	18	3410416	3410516	0	0	0	0	1
4106	6.0	3410516	18	3410516	3410616	0	0	0	0	1
4107	5.0	3410616	18	3410616	3410716	0	0	0	0	1
4108	7.0	3410716	18	3410716	3410816	0	0	0	0	1
4109	3.0	3410816	18	3410816	3410916	0	0	0	0	1
4110	28.0	3410916	18	3410916	3411016	0	0	0	0	0
4111	15.0	3411016	18	3411016	3411116	0	0	0	0	1
4112	10.0	3411116	18	3411116	3411216	0	0	0	0	1
4113	30.0	3411216	18	3411216	3411316	0	0	0	0	0
4114	8.0	3411316	18	3411316	3411416	0	0	0	0	1
4115	13.0	3411416	18	3411416	3411516	0	0	0	0	1
4116	10.0	3411516	18	3411516	3411616	0	0	0	0	1
4117	16.0	3411616	18	3411616	3411716	0	0	0	0	1
4118	45.0	3411716	18	3411716	3411816	0	0	0	0	0
4119	8.0	3411816	18	3411816	3411916	0	0	0	0	1
4120	20.0	3411916	18	3411916	3412016	0	0	0	0	0
4121	25.0	3412016	18	3412016	3412116	0	0	0	0	0
4122	8.0	3412116	18	3412116	3412216	0	0	0	0	1
4123	12.0	3412216	18	3412216	3412316	0	0	0	0	1
4124	12.0	3412316	18	3412316	3412416	0	0	0	0	1
4125	14.0	3412416	18	3412416	3412516	0	0	0	0	1
4126	17.0	3412516	18	3412516	3412616	0	0	0	0	1
4127	0.0	3412616	18	3412616	3412716	0	0	0	0	1
4128	6.0	3412716	18	3412716	3412816	0	0	0	0	1
4129	4.0	3412816	18	3412816	3412916	0	0	0	0	1
4130	34.0	3412916	18	3412916	3413016	0	0	0	0	0
4131	9.0	3413016	18	3413016	3413116	0	0	0	0	1
4132	8.0	3413116	18	3413116	3413216	0	0	0	0	1
4133	19.0	3413216	18	3413216	3413316	0	0	0	0	0
4134	20.0	3413316	18	3413316	3413416	0	0	0	0	0
4135	34.0	3413416	18	3413416	3413516	0	0	0	0	0
4136	15.0	3413516	18	3413516	3413616	0	0	0	0	1
4137	21.0	3413616	18	3413616	3413716	0	0	0	0	0
4138	19.0	3413716	18	3413716	3413816	0	0	0	0	0
4139	14.0	3413816	18	3413816	3413916	0	0	0	0	1
4140	11.0	3413916	18	3413916	3414016	0	0	0	0	1
4141	37.0	3414016	18	3414016	3414116	0	0	0	0	0
4142	18.0	3414116	18	3414116	3414216	0	0	0	0	1
4143	28.0	3414216	18	3414216	3414316	0	0	0	0	0
4144	56.0	3414316	18	3414316	3414416	0	0	0	0	0
4145	20.0	3414416	18	3414416	3414516	0	0	0	0	0
4146	36.0	3414516	18	3414516	3414616	0	0	0	0	0
4147	11.0	3414616	18	3414616	3414716	0	0	0	0	1
4148	17.0	3414716	18	3414716	3414816	0	0	0	0	1
4149	16.0	3414816	18	3414816	3414916	0	0	0	0	1
4150	29.0	3414916	18	3414916	3415016	0	0	0	0	0
4151	13.0	3415016	18	3415016	3415116	0	0	0	0	1
4152	9.0	3415116	18	3415116	3415216	0	0	0	0	1
4153	33.0	3415216	18	3415216	3415316	0	0	0	0	0
4154	8.0	3415316	18	3415316	3415416	0	0	0	0	1
4155	10.0	3415416	18	3415416	3415516	0	0	0	0	1
4156	30.0	3415516	18	3415516	3415616	0	0	0	0	0
4157	28.0	3415616	18	3415616	3415716	0	0	0	0	0
4158	3.0	3415716	18	3415716	3415816	0	0	0	0	1
4159	6.0	3415816	18	3415816	3415916	0	0	0	0	1
4160	18.0	3415916	18	3415916	3416016	0	0	0	0	1
4161	22.0	3416016	18	3416016	3416116	0	0	0	0	0
4162	7.0	3416116	18	3416116	3416216	0	0	0	0	1
4163	13.0	3416216	18	3416216	3416316	0	0	0	0	1
4164	4.0	3416316	18	3416316	3416416	0	0	0	0	1
4165	22.0	3416416	18	3416416	3416516	0	0	0	0	0
4166	15.0	3416516	18	3416516	3416616	0	0	0	0	1
4167	22.0	3416616	18	3416616	3416716	0	0	0	0	0
4168	11.0	3416716	18	3416716	3416816	0	0	0	0	1
4169	13.0	3416816	18	3416816	3416916	0	0	0	0	1
4170	15.0	3416916	18	3416916	3417016	0	0	0	0	1
4171	20.0	3417016	18	3417016	3417116	0	0	0	0	0
4172	12.0	3417116	18	3417116	3417216	0	0	0	0	1
4173	22.0	3417216	18	3417216	3417316	0	0	0	0	0
4174	10.0	3417316	18	3417316	3417416	0	0	0	0	1
4175	17.0	3417416	18	3417416	3417516	0	0	0	0	1
4176	9.0	3417516	18	3417516	3417616	0	0	0	0	1
4177	7.0	3417616	18	3417616	3417716	0	0	0	0	1
4178	7.0	3417716	18	3417716	3417816	0	0	0	0	1
4179	24.0	3417816	18	3417816	3417916	0	0	0	0	0
4180	2.0	3417916	18	3417916	3418016	0	0	0	0	1
4181	4.0	3418016	18	3418016	3418116	0	0	0	0	1
4182	6.0	3418116	18	3418116	3418216	0	0	0	0	1
4183	1.0	3418216	18	3418216	3418316	0	0	0	0	1
4184	4.0	3418316	18	3418316	3418416	0	0	0	0	1
4185	9.0	3418416	18	3418416	3418516	0	0	0	0	1
4186	4.0	3418516	18	3418516	3418616	0	0	0	0	1
4187	8.0	3418616	18	3418616	3418716	0	0	0	0	1
4188	37.0	3418716	18	3418716	3418816	0	0	0	0	0
4189	6.0	3418816	18	3418816	3418916	0	0	0	0	1
4190	16.0	3418916	18	3418916	3419016	0	0	0	0	1
4191	12.0	3419016	18	3419016	3419116	0	0	0	0	1
4192	20.0	3419116	18	3419116	3419216	0	0	0	0	0
4193	19.0	3419216	18	3419216	3419316	0	0	0	0	0
4194	12.0	3419316	18	3419316	3419416	0	0	0	0	1
4195	14.0	3419416	18	3419416	3419516	0	0	0	0	1
4196	18.0	3419516	18	3419516	3419616	0	0	0	0	1
4197	17.0	3419616	18	3419616	3419716	0	0	0	0	1
4198	22.0	3419716	18	3419716	3419816	0	0	0	0	0
4199	13.0	3419816	18	3419816	3419916	0	0	0	0	1
4200	19.0	3419916	18	3419916	3420016	0	0	0	0	0
4201	13.0	3420016	18	3420016	3420116	0	0	0	0	1
4202	9.0	3420116	18	3420116	3420216	0	0	0	0	1
4203	14.0	3420216	18	3420216	3420316	0	0	0	0	1
4204	2.0	3420316	18	3420316	3420416	0	0	0	0	1
4205	3.0	3420416	18	3420416	3420516	0	0	0	0	1
4206	1.0	3420516	18	3420516	3420616	0	0	0	0	1
4207	0.0	3420616	18	3420616	3420716	0	0	0	0	1
4208	2.0	3420716	18	3420716	3420816	0	0	0	0	1
4209	0.0	3420816	18	3420816	3420916	0	0	0	0	1
4210	1.0	3420916	18	3420916	3421016	0	0	0	0	1
4211	7.0	3421016	18	3421016	3421116	0	0	0	0	1
4212	19.0	3421116	18	3421116	3421216	0	0	0	0	0
4213	15.0	3421216	18	3421216	3421316	0	0	0	0	1
4214	19.0	3421316	18	3421316	3421416	0	0	0	0	0
4215	5.0	3421416	18	3421416	3421516	0	0	0	0	1
4216	1.0	3421516	18	3421516	3421616	0	0	0	0	1
4217	8.0	3421616	18	3421616	3421716	0	0	0	0	1
4218	0.0	3421716	18	3421716	3421816	0	0	0	0	1
4219	7.0	3421816	18	3421816	3421916	0	0	0	0	1
4220	11.0	3421916	18	3421916	3422016	0	0	0	0	1
4221	10.0	3422016	18	3422016	3422116	0	0	0	0	1
4222	2.0	3422116	18	3422116	3422216	0	0	0	0	1
4223	19.0	3422216	18	3422216	3422316	0	0	0	0	0
4224	1.0	3422316	18	3422316	3422416	0	0	0	0	1
4225	3.0	3422416	18	3422416	3422516	0	0	0	0	1
4226	8.0	3422516	18	3422516	3422616	0	0	0	0	1
4227	17.0	3422616	18	3422616	3422716	0	0	0	0	1
4228	19.0	3422716	18	3422716	3422816	0	0	0	0	0
4229	14.0	3422816	18	3422816	3422916	0	0	0	0	1
4230	6.0	3422916	18	3422916	3423016	0	0	0	0	1
4231	29.0	3423016	18	3423016	3423116	0	0	0	0	0
4232	32.0	3423116	18	3423116	3423216	0	0	0	0	0
4233	22.0	3423216	18	3423216	3423316	0	0	0	0	0
4234	17.0	3423316	18	3423316	3423416	0	0	0	0	1
4235	11.0	3423416	18	3423416	3423516	0	0	0	0	1
4236	3.0	3423516	18	3423516	3423616	0	0	0	0	1
4237	17.0	3423616	18	3423616	3423716	0	0	0	0	1
4238	14.0	3423716	18	3423716	3423816	0	0	0	0	1
4239	13.0	3423816	18	3423816	3423916	0	0	0	0	1
4240	29.0	3423916	18	3423916	3424016	0	0	0	0	0
4241	21.0	3424016	18	3424016	3424116	0	0	0	0	0
4242	21.0	3424116	18	3424116	3424216	0	0	0	0	0
4243	13.0	3424216	18	3424216	3424316	0	0	0	0	1
4244	9.0	3424316	18	3424316	3424416	0	0	0	0	1
4245	4.0	3424416	18	3424416	3424516	0	0	0	0	1
4246	7.0	3424516	18	3424516	3424616	0	0	0	0	1
4247	10.0	3424616	18	3424616	3424716	0	0	0	0	1
4248	10.0	3424716	18	3424716	3424816	0	0	0	0	1
4249	21.0	3424816	18	3424816	3424916	0	0	0	0	0
4250	15.0	3424916	18	3424916	3425016	0	0	0	0	1
4251	6.0	3425016	18	3425016	3425116	0	0	0	0	1
4252	16.0	3425116	18	3425116	3425216	0	0	0	0	1
4253	28.0	3425216	18	3425216	3425316	0	0	0	0	0
4254	6.0	3425316	18	3425316	3425416	0	0	0	0	1
4255	22.0	3425416	18	3425416	3425516	0	0	0	0	0
4256	6.0	3425516	18	3425516	3425616	0	0	0	0	1
4257	0.0	3425616	18	3425616	3425716	0	0	0	0	1
4258	3.0	3425716	18	3425716	3425816	0	0	0	0	1
4259	8.0	3425816	18	3425816	3425916	0	0	0	0	1
4260	32.0	3425916	18	3425916	3426016	0	0	0	0	0
4261	26.0	3426016	18	3426016	3426116	0	0	0	0	0
4262	13.0	3426116	18	3426116	3426216	0	0	0	0	1
4263	11.0	3426216	18	3426216	3426316	0	0	0	0	1
4264	0.0	3426316	18	3426316	3426416	0	0	0	0	1
4265	13.0	3426416	18	3426416	3426516	0	0	0	0	1
4266	22.0	3426516	18	3426516	3426616	0	0	0	0	0
4267	16.0	3426616	18	3426616	3426716	0	0	0	0	1
4268	4.0	3426716	18	3426716	3426816	0	0	0	0	1
4269	12.0	3426816	18	3426816	3426916	0	0	0	0	1
4270	9.0	3426916	18	3426916	3427016	0	0	0	0	1
4271	17.0	3427016	18	3427016	3427116	0	0	0	0	1
4272	8.0	3427116	18	3427116	3427216	0	0	0	0	1
4273	11.0	3427216	18	3427216	3427316	0	0	0	0	1
4274	14.0	3427316	18	3427316	3427416	0	0	0	0	1
4275	4.0	3427416	18	3427416	3427516	0	0	0	0	1
4276	7.0	3427516	18	3427516	3427616	0	0	0	0	1
4277	0.0	3427616	18	3427616	3427716	0	0	0	0	1
4278	2.0	3427716	18	3427716	3427816	0	0	0	0	1
4279	2.0	3427816	18	3427816	3427916	0	0	0	0	1
4280	14.0	3427916	18	3427916	3428016	0	0	0	0	1
4281	1.0	3428016	18	3428016	3428116	0	0	0	0	1
4282	7.0	3428116	18	3428116	3428216	0	0	0	0	1
4283	27.0	3428216	18	3428216	3428316	0	0	0	0	0
4284	10.0	3428316	18	3428316	3428416	0	0	0	0	1
4285	9.0	3428416	18	3428416	3428516	0	0	0	0	1
4286	20.0	3428516	18	3428516	3428616	0	0	0	0	0
4287	14.0	3428616	18	3428616	3428716	0	0	0	0	1
