S0_R1	S0_R2	S1_R1	S1_R2	S2_R1	S2_R2	Chromosome	Source	Feature	Start	End	Score	Strand	Frame	gene_type	gene_name	level	mgi_id	havana_gene	transcript_id	transcript_type	transcript_name	transcript_support_level	tag	havana_transcript	exon_number	exon_id	protein_id	ccdsid	ont	total	gene_id
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	106759920.0	106790149.0	.	-	.	protein_coding	Cd53	2	MGI:88341	OTTMUSG00000052103.1												0.0	ENSMUSG00000040747
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	106147553.0	106167564.0	.	-	.	protein_coding	Chil3	2	MGI:1330860	OTTMUSG00000023699.2												0.0	ENSMUSG00000040809
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	8236042.0	8257141.0	.	+	.	protein_coding	Ccr6	2	MGI:1333797	OTTMUSG00000072068.1												0.0	ENSMUSG00000040899
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	12584131.0	12628488.0	.	+	.	protein_coding	Slc22a2	2	MGI:1335072	OTTMUSG00000072130.1												0.0	ENSMUSG00000040966
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	113285731.0	113297190.0	.	+	.	protein_coding	Tmco5b	2	MGI:1922525	OTTMUSG00000015131.1					ncRNA_host							0.0	ENSMUSG00000041255
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	43270328.0	43324737.0	.	+	.	protein_coding	Adgrf1	2	MGI:1924846	OTTMUSG00000025266.1												0.0	ENSMUSG00000041293
0.0	0.0	0.0	0.0	0.0	0.0	12	HAVANA	gene	104112723.0	104121896.0	.	+	.	protein_coding	Serpina3a	1	MGI:1921319	OTTMUSG00000035420.3												0.0	ENSMUSG00000041536
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	34238902.0	34254414.0	.	+	.	protein_coding	H2-Ob	2	MGI:95925	OTTMUSG00000037093.4												0.0	ENSMUSG00000041538
0.0	0.0	0.0	0.0	0.0	0.0	12	HAVANA	gene	104101112.0	104106137.0	.	+	.	protein_coding	Serpina5	2	MGI:107817	OTTMUSG00000035419.1												0.0	ENSMUSG00000041550
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	68273796.0	68780086.0	.	+	.	protein_coding	L3mbtl4	1	MGI:2444889	OTTMUSG00000028472.6					fragmented_locus							0.0	ENSMUSG00000041565
0.0	0.0	0.0	0.0	0.0	0.0	12	HAVANA	gene	104028768.0	104044443.0	.	-	.	protein_coding	Serpina12	2	MGI:1915304	OTTMUSG00000027616.1												0.0	ENSMUSG00000041567
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	48247776.0	48258841.0	.	+	.	protein_coding	Trem3	2	MGI:1930003	OTTMUSG00000072561.1												0.0	ENSMUSG00000041754
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	140041251.0	140042778.0	.	+	.	protein_coding	Capza3	2	MGI:106221	OTTMUSG00000023675.2												0.0	ENSMUSG00000041791
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	92932978.0	92934097.0	.	+	.	protein_coding	Lce3b	2	MGI:1913594	OTTMUSG00000051904.1												0.0	ENSMUSG00000042031
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	92679246.0	92680918.0	.	+	.	protein_coding	Lce1c	2	MGI:1920969	OTTMUSG00000051850.1												0.0	ENSMUSG00000042092
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	92718684.0	92720350.0	.	-	.	protein_coding	Lce1f	2	MGI:1915078	OTTMUSG00000051854.1												0.0	ENSMUSG00000042124
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	92407990.0	92409271.0	.	+	.	protein_coding	Sprr2i	2	MGI:1330309	OTTMUSG00000036506.1												0.0	ENSMUSG00000042157
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	92339139.0	92340873.0	.	+	.	protein_coding	Sprr2d	2	MGI:1330347	OTTMUSG00000030583.1												0.0	ENSMUSG00000042212
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	92014582.0	92031582.0	.	+	.	protein_coding	Pglyrp3	2	MGI:2685266	OTTMUSG00000026663.1					overlapping_locus							0.0	ENSMUSG00000042244
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	90726905.0	90741517.0	.	+	.	protein_coding	Pglyrp4	2	MGI:2686324	OTTMUSG00000022770.2												0.0	ENSMUSG00000042250
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	48232767.0	48246924.0	.	+	.	protein_coding	Trem1	2	MGI:1930005	OTTMUSG00000016843.4												0.0	ENSMUSG00000042265
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	115944937.0	115950236.0	.	+	.	protein_coding	H1f8	2	MGI:2176207	OTTMUSG00000033828.3												0.0	ENSMUSG00000042279
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	154008264.0	154016079.0	.	+	.	protein_coding	Bpifa2	2	MGI:97787	OTTMUSG00000016849.3												0.0	ENSMUSG00000042459
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	14713976.0	14755274.0	.	-	.	protein_coding	Ppp1r3a	2	MGI:2153588	OTTMUSG00000057098.1												0.0	ENSMUSG00000042717
0.0	0.0	0.0	0.0	0.0	0.0	10	HAVANA	gene	78963308.0	78971338.0	.	+	.	protein_coding	Olfr1353	2	MGI:3031187	OTTMUSG00000056728.4												0.0	ENSMUSG00000042774
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	86005539.0	86009125.0	.	+	.	protein_coding	Olfr1032	2	MGI:3030866	OTTMUSG00000013589.3												0.0	ENSMUSG00000042796
0.0	0.0	0.0	0.0	0.0	0.0	10	HAVANA	gene	129108951.0	129117861.0	.	-	.	protein_coding	Olfr769	2	MGI:3030603	OTTMUSG00000056482.2												0.0	ENSMUSG00000042801
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	164189230.0	164190608.0	.	-	.	protein_coding	Wfdc12	2	MGI:2183434	OTTMUSG00000001077.2												0.0	ENSMUSG00000042845
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	20682842.0	20692671.0	.	+	.	protein_coding	Vmn1r226	2	MGI:2159616	OTTMUSG00000039786.4												0.0	ENSMUSG00000042848
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	85921557.0	85924623.0	.	+	.	protein_coding	Olfr1026	2	MGI:3030860	OTTMUSG00000013591.5												0.0	ENSMUSG00000042863
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	89974339.0	89981586.0	.	+	.	protein_coding	Olfr1260	2	MGI:3031094	OTTMUSG00000014241.6												0.0	ENSMUSG00000042894
0.0	0.0	0.0	0.0	0.0	0.0	10	HAVANA	gene	19644749.0	19660801.0	.	+	.	lincRNA	9230106D20Rik	2	MGI:3045371	OTTMUSG00000063783.1												0.0	ENSMUSG00000042940
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	146040525.0	146108130.0	.	-	.	protein_coding	Wdr63	2	MGI:3045269	OTTMUSG00000034287.1												0.0	ENSMUSG00000043020
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	42890440.0	42899085.0	.	+	.	protein_coding	Olfr448	2	MGI:3030282	OTTMUSG00000057459.4												0.0	ENSMUSG00000043119
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	27866065.0	27896368.0	.	-	.	protein_coding	Tmem212	2	MGI:2685410	OTTMUSG00000051191.2												0.0	ENSMUSG00000043164
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	85715418.0	85725136.0	.	+	.	protein_coding	Olfr1009	2	MGI:3030843	OTTMUSG00000013558.5												0.0	ENSMUSG00000043226
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	85990303.0	85993704.0	.	+	.	protein_coding	Olfr1031	2	MGI:3030865	OTTMUSG00000013588.3												0.0	ENSMUSG00000043267
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	136829926.0	136835452.0	.	-	.	protein_coding	Smco3	1	MGI:2443451	OTTMUSG00000024468.2												0.0	ENSMUSG00000043298
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	38081623.0	38088693.0	.	-	.	protein_coding	Olfr131	2	MGI:2177514	OTTMUSG00000037355.2												0.0	ENSMUSG00000043312
0.0	0.0	0.0	0.0	0.0	0.0	12	HAVANA	gene	102899315.0	102900526.0	.	+	.	protein_coding	Cox8c	2	MGI:1922733	OTTMUSG00000066119.1												0.0	ENSMUSG00000043319
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	62529076.0	62605140.0	.	-	.	protein_coding	Gpr149	2	MGI:2443628	OTTMUSG00000026584.1												0.0	ENSMUSG00000043441
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	92957389.0	92958505.0	.	+	.	protein_coding	Lce3d	2	MGI:3642919	OTTMUSG00000044610.2												0.0	ENSMUSG00000043472
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	106820484.0	106826287.0	.	-	.	protein_coding	Olfr266	2	MGI:3030100	OTTMUSG00000052104.3												0.0	ENSMUSG00000043529
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	20498157.0	20506148.0	.	+	.	protein_coding	Vmn1r225	2	MGI:2159626	OTTMUSG00000039782.3												0.0	ENSMUSG00000043537
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	170579417.0	170602017.0	.	-	.	protein_coding	4930470P17Rik	2	MGI:1914887	OTTMUSG00000016129.1												0.0	ENSMUSG00000043583
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	43172139.0	43177460.0	.	+	.	protein_coding	Olfr13	2	MGI:104812	OTTMUSG00000057730.2												0.0	ENSMUSG00000043605
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	129458358.0	129536602.0	.	-	.	protein_coding	F830045P16Rik	2	MGI:3045317	OTTMUSG00000015525.1					overlapping_locus							0.0	ENSMUSG00000043727
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	48316140.0	48327024.0	.	+	.	protein_coding	B430306N03Rik	2	MGI:2443478	OTTMUSG00000028420.2												0.0	ENSMUSG00000043740
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	37196424.0	37200994.0	.	-	.	protein_coding	Olfr94	2	MGI:2177477	OTTMUSG00000037331.4												0.0	ENSMUSG00000043827
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	122952514.0	122969875.0	.	+	.	protein_coding	Clec4a3	2	MGI:1920399	OTTMUSG00000027032.3												0.0	ENSMUSG00000043832
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	23969160.0	23970060.0	.	-	.	protein_coding	Tas2r118	2	MGI:2681247	OTTMUSG00000037020.2												0.0	ENSMUSG00000043865
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	106016918.0	106032814.0	.	-	.	protein_coding	Chil5	2	MGI:2676649	OTTMUSG00000036836.3												0.0	ENSMUSG00000043873
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	85818478.0	85824221.0	.	+	.	protein_coding	Olfr1018	2	MGI:3030852	OTTMUSG00000013550.4												0.0	ENSMUSG00000043892
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	48718620.0	48724636.0	.	+	.	protein_coding	Gimap7	2	MGI:1349657	OTTMUSG00000026927.3					overlapping_locus							0.0	ENSMUSG00000043931
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	129729040.0	129740484.0	.	-	.	protein_coding	Klri2	2	MGI:2443965	OTTMUSG00000032512.2												0.0	ENSMUSG00000043932
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	48149125.0	48167275.0	.	-	.	protein_coding	A530064D06Rik	2	MGI:2443476	OTTMUSG00000072568.2												0.0	ENSMUSG00000043939
0.0	0.0	0.0	0.0	0.0	0.0	12	HAVANA	gene	113543907.0	113546465.0	.	+	.	protein_coding	Adam6a	2	MGI:2676316	OTTMUSG00000051592.1												0.0	ENSMUSG00000043945
0.0	0.0	0.0	0.0	0.0	0.0	10	HAVANA	gene	129498491.0	129503342.0	.	+	.	protein_coding	Olfr790	2	MGI:3030624	OTTMUSG00000056571.2												0.0	ENSMUSG00000044025
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	111474100.0	111479994.0	.	+	.	protein_coding	Olfr1288	2	MGI:3031122	OTTMUSG00000015078.3												0.0	ENSMUSG00000044039
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	25120759.0	25125292.0	.	+	.	protein_coding	Ptx4	2	MGI:1915759	OTTMUSG00000072550.2												0.0	ENSMUSG00000044172
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	86824662.0	86830282.0	.	+	.	protein_coding	Olfr1094	2	MGI:3030928	OTTMUSG00000013702.4												0.0	ENSMUSG00000044213
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	89931648.0	89940598.0	.	-	.	protein_coding	Vmn1r45	2	MGI:1333762	OTTMUSG00000037443.2												0.0	ENSMUSG00000044248
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	152538713.0	152540098.0	.	-	.	protein_coding	Defb29	2	MGI:1922650	OTTMUSG00000015857.2												0.0	ENSMUSG00000044249
0.0	0.0	0.0	0.0	0.0	0.0	10	HAVANA	gene	129567654.0	129573110.0	.	+	.	protein_coding	Olfr794	2	MGI:3030628	OTTMUSG00000056575.4												0.0	ENSMUSG00000044293
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	71743554.0	71752894.0	.	-	.	protein_coding	Pcare	2	MGI:2385061	OTTMUSG00000072325.1												0.0	ENSMUSG00000044375
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	137983585.0	138079916.0	.	-	.	protein_coding	Slc15a5	1	MGI:3607714	OTTMUSG00000022836.5												0.0	ENSMUSG00000044378
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	158502611.0	158508198.0	.	+	.	protein_coding	Adig	2	MGI:2675492	OTTMUSG00000015927.1												0.0	ENSMUSG00000044405
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	87187797.0	87192767.0	.	+	.	protein_coding	Olfr1112	2	MGI:3030946	OTTMUSG00000013785.3												0.0	ENSMUSG00000044487
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	111777428.0	111782700.0	.	+	.	protein_coding	Olfr1302	2	MGI:3031136	OTTMUSG00000015090.4												0.0	ENSMUSG00000044560
0.0	0.0	0.0	0.0	0.0	0.0	10	HAVANA	gene	82282115.0	82316582.0	.	-	.	protein_coding	4932415D10Rik	2	MGI:3045298	OTTMUSG00000064798.1												0.0	ENSMUSG00000044581
0.0	0.0	0.0	0.0	0.0	0.0	10	HAVANA	gene	18779724.0	18786793.0	.	-	.	protein_coding	Gm4922	2	MGI:3644318	OTTMUSG00000063681.1												0.0	ENSMUSG00000044624
0.0	0.0	0.0	0.0	0.0	0.0	10	HAVANA	gene	130030347.0	130035071.0	.	+	.	protein_coding	Olfr821	2	MGI:3030655	OTTMUSG00000056653.4												0.0	ENSMUSG00000044897
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	85979275.0	85988294.0	.	+	.	protein_coding	Olfr1030	2	MGI:3030864	OTTMUSG00000013598.4												0.0	ENSMUSG00000044923
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	37799887.0	37808617.0	.	+	.	protein_coding	Olfr124	2	MGI:2177507	OTTMUSG00000037475.3												0.0	ENSMUSG00000044985
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	65255998.0	65540782.0	.	-	.	protein_coding	Tmem232	2	MGI:2685786	OTTMUSG00000072480.1												0.0	ENSMUSG00000045036
0.0	0.0	0.0	0.0	0.0	0.0	10	HAVANA	gene	23984608.0	23985646.0	.	-	.	protein_coding	Taar6	2	MGI:2685074	OTTMUSG00000019218.2												0.0	ENSMUSG00000045111
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	89812050.0	89817860.0	.	+	.	protein_coding	Olfr1255	2	MGI:3031089	OTTMUSG00000014239.4												0.0	ENSMUSG00000045148
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	88022773.0	88028252.0	.	+	.	protein_coding	Olfr1161	2	MGI:3030995	OTTMUSG00000013909.4												0.0	ENSMUSG00000045150
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	37793528.0	37798134.0	.	+	.	protein_coding	Olfr123	2	MGI:2177506	OTTMUSG00000037474.5												0.0	ENSMUSG00000045202
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	87866491.0	87874156.0	.	+	.	protein_coding	Olfr1152	2	MGI:3030986	OTTMUSG00000013876.4					overlapping_locus							0.0	ENSMUSG00000045225
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	20840443.0	20852857.0	.	+	.	protein_coding	Vmn1r230	2	MGI:2159629	OTTMUSG00000039816.3												0.0	ENSMUSG00000045417
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	92944485.0	92945733.0	.	+	.	protein_coding	Lce3c	2	MGI:2135932	OTTMUSG00000051906.1												0.0	ENSMUSG00000045475
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	40569486.0	40574343.0	.	+	.	protein_coding	Olfr460	2	MGI:3030294	OTTMUSG00000039754.3												0.0	ENSMUSG00000045514
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	92456501.0	92458720.0	.	-	.	protein_coding	Sprr3	2	MGI:1330237	OTTMUSG00000049808.1												0.0	ENSMUSG00000045539
0.0	0.0	0.0	0.0	0.0	0.0	10	HAVANA	gene	130203048.0	130214403.0	.	-	.	protein_coding	Olfr827	2	MGI:3030661	OTTMUSG00000056692.2												0.0	ENSMUSG00000045559
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	92500262.0	92500493.0	.	-	.	protein_coding	Sprr4	2	MGI:2654508	OTTMUSG00000051841.2												0.0	ENSMUSG00000045566
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	20989746.0	20996464.0	.	-	.	protein_coding	Vmn1r233	2	MGI:2159639	OTTMUSG00000039821.3												0.0	ENSMUSG00000045575
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	25676785.0	25681608.0	.	+	.	protein_coding	Lcn6	2	MGI:3045364	OTTMUSG00000012517.1												0.0	ENSMUSG00000045684
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	42908877.0	42914273.0	.	+	.	protein_coding	Olfr447	2	MGI:3030281	OTTMUSG00000057460.3												0.0	ENSMUSG00000045708
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	24473883.0	24475469.0	.	+	.	protein_coding	Bricd5	2	MGI:2441766	OTTMUSG00000072966.2												0.0	ENSMUSG00000045744
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	71673260.0	71729669.0	.	+	.	protein_coding	Togaram2	1	MGI:2443498	OTTMUSG00000024725.5												0.0	ENSMUSG00000045761
0.0	0.0	0.0	0.0	0.0	0.0	10	HAVANA	gene	129690620.0	129694286.0	.	-	.	protein_coding	Olfr803	2	MGI:3030637	OTTMUSG00000056620.3												0.0	ENSMUSG00000046041
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	92385684.0	92387324.0	.	+	.	protein_coding	Sprr2h	2	MGI:1330343	OTTMUSG00000051836.1												0.0	ENSMUSG00000046259
0.0	0.0	0.0	0.0	0.0	0.0	10	HAVANA	gene	78981049.0	78987903.0	.	+	.	protein_coding	Olfr1352	2	MGI:3031186	OTTMUSG00000056766.4												0.0	ENSMUSG00000046493
0.0	0.0	0.0	0.0	0.0	0.0	12	HAVANA	gene	33928424.0	33929310.0	.	+	.	protein_coding	Ferd3l	2	MGI:2150010	OTTMUSG00000067048.1												0.0	ENSMUSG00000046518
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	92849948.0	92851286.0	.	-	.	protein_coding	Lce1l	2	MGI:1920980	OTTMUSG00000051860.1												0.0	ENSMUSG00000046676
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	118772768.0	118778165.0	.	+	.	protein_coding	Phgr1	2	MGI:1858382	OTTMUSG00000015634.3												0.0	ENSMUSG00000046804
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	24291195.0	24293820.0	.	+	.	protein_coding	Il1f10	2	MGI:2652548	OTTMUSG00000011964.1												0.0	ENSMUSG00000046845
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	85847029.0	85851794.0	.	+	.	protein_coding	Olfr1020	2	MGI:3030854	OTTMUSG00000013586.5												0.0	ENSMUSG00000046975
0.0	0.0	0.0	0.0	0.0	0.0	12	HAVANA	gene	11208359.0	11208972.0	.	-	.	protein_coding	Msgn1	2	MGI:1860483	OTTMUSG00000065713.1												0.0	ENSMUSG00000047002
0.0	0.0	0.0	0.0	0.0	0.0	12	HAVANA	gene	101404652.0	101626009.0	.	+	.	protein_coding	Catsperb	2	MGI:2443988	OTTMUSG00000066132.1					ncRNA_host							0.0	ENSMUSG00000047014
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	87855861.0	87859923.0	.	+	.	protein_coding	Olfr1151	2	MGI:3030985	OTTMUSG00000013875.3												0.0	ENSMUSG00000047039
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	42140935.0	42141895.0	.	+	.	protein_coding	Tas2r139	2	MGI:2681308	OTTMUSG00000057541.2												0.0	ENSMUSG00000047102
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	86292454.0	86299233.0	.	+	.	protein_coding	Olfr1052	2	MGI:3030886	OTTMUSG00000013533.4												0.0	ENSMUSG00000047149
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	90246299.0	90271213.0	.	+	.	protein_coding	Vmn1r54	2	MGI:2148514	OTTMUSG00000037459.3												0.0	ENSMUSG00000047203
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	25682725.0	25686081.0	.	+	.	protein_coding	Lcn10	2	MGI:1925000	OTTMUSG00000012510.1												0.0	ENSMUSG00000047356
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	35312667.0	35326141.0	.	-	.	protein_coding	Fam180a	2	MGI:3039626	OTTMUSG00000056109.1												0.0	ENSMUSG00000047420
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	87385848.0	87391930.0	.	+	.	protein_coding	Olfr1122	2	MGI:3030956	OTTMUSG00000013771.4												0.0	ENSMUSG00000047594
0.0	0.0	0.0	0.0	0.0	0.0	10	HAVANA	gene	129521791.0	129528353.0	.	+	.	protein_coding	Olfr791	2	MGI:3030625	OTTMUSG00000056572.3												0.0	ENSMUSG00000047626
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	129322163.0	129331796.0	.	-	.	protein_coding	Clec2m	2	MGI:2685920	OTTMUSG00000026990.2												0.0	ENSMUSG00000047720
0.0	0.0	0.0	0.0	0.0	0.0	10	HAVANA	gene	129132577.0	129138998.0	.	-	.	protein_coding	Olfr770	2	MGI:3030604	OTTMUSG00000056483.4												0.0	ENSMUSG00000047868
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	139205693.0	139710299.0	.	+	.	protein_coding	Stpg2	2	MGI:2685863	OTTMUSG00000023362.1					overlapping_locus							0.0	ENSMUSG00000047940
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	86782478.0	86787616.0	.	+	.	protein_coding	Olfr1093	2	MGI:3030927	OTTMUSG00000013699.5												0.0	ENSMUSG00000047969
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	87435772.0	87500678.0	.	+	.	protein_coding	Fcrl5	2	MGI:3053558	OTTMUSG00000051867.1												0.0	ENSMUSG00000048031
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	18021732.0	18022704.0	.	+	.	protein_coding	Fpr-rs4	2	MGI:1278317	OTTMUSG00000039013.2												0.0	ENSMUSG00000048062
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	87894961.0	87898310.0	.	+	.	protein_coding	Olfr1153	2	MGI:3030987	OTTMUSG00000013866.4												0.0	ENSMUSG00000048197
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	88953968.0	88961313.0	.	+	.	protein_coding	Olfr1212	2	MGI:3031046	OTTMUSG00000014052.3												0.0	ENSMUSG00000048226
0.0	0.0	0.0	0.0	0.0	0.0	17	HAVANA	gene	36458916.0	36462334.0	.	-	.	protein_coding	H2-M10.4	2	MGI:1276527	OTTMUSG00000014941.1												0.0	ENSMUSG00000048231
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	92436808.0	92438789.0	.	-	.	protein_coding	Sprr1b	2	MGI:106659	OTTMUSG00000051839.1												0.0	ENSMUSG00000048455
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	43197145.0	43203629.0	.	+	.	protein_coding	Olfr435	2	MGI:3030269	OTTMUSG00000057770.4												0.0	ENSMUSG00000048693
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	58004933.0	58015159.0	.	-	.	protein_coding	Vmn1r26	2	MGI:2159453	OTTMUSG00000039950.3												0.0	ENSMUSG00000048697
0.0	0.0	0.0	0.0	0.0	0.0	10	HAVANA	gene	130012620.0	130021286.0	.	+	.	protein_coding	Olfr820	2	MGI:3030654	OTTMUSG00000056652.2												0.0	ENSMUSG00000048745
0.0	0.0	0.0	0.0	0.0	0.0	12	HAVANA	gene	75411721.0	75416781.0	.	-	.	protein_coding	Gphb5	2	MGI:2156540	OTTMUSG00000066433.1												0.0	ENSMUSG00000048982
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	37326514.0	37332772.0	.	+	.	protein_coding	Olfr368	2	MGI:3030202	OTTMUSG00000012653.5												0.0	ENSMUSG00000049018
0.0	0.0	0.0	0.0	0.0	0.0	10	HAVANA	gene	129841417.0	129846094.0	.	-	.	protein_coding	Olfr812	2	MGI:3030646	OTTMUSG00000056629.2												0.0	ENSMUSG00000049052
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	89878436.0	89883026.0	.	+	.	protein_coding	Olfr1257	2	MGI:3031091	OTTMUSG00000014220.5												0.0	ENSMUSG00000049057
0.0	0.0	0.0	0.0	0.0	0.0	6	HAVANA	gene	67422931.0	67491855.0	.	-	.	protein_coding	Il23r	2	MGI:2181693	OTTMUSG00000029859.1												0.0	ENSMUSG00000049093
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	92570901.0	92573735.0	.	-	.	protein_coding	Ivl	2	MGI:96626	OTTMUSG00000051843.1												0.0	ENSMUSG00000049128
0.0	0.0	0.0	0.0	0.0	0.0	3	HAVANA	gene	93197277.0	93221391.0	.	+	.	protein_coding	Flg2	2	MGI:3645678	OTTMUSG00000051914.7					reference_genome_error							0.0	ENSMUSG00000049133
0.0	0.0	0.0	0.0	0.0	0.0	2	HAVANA	gene	89927308.0	89936334.0	.	+	.	protein_coding	Olfr1258	2	MGI:3031092	OTTMUSG00000014238.5												0.0	ENSMUSG00000049149
